Objects
100
,,Global Angle 511_24:511_24,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1449,0,0.0392433,0.0208896,0.00167924,595.914,-170.829,328.252
1450,0,0.051401,0.0128792,-0.00328395,595.947,-168.905,327.986
1451,0,0.0511825,0.00637095,-0.00219935,595.973,-167.335,328.062
1452,0,0.0424409,0.0157352,-0.000872002,595.614,-165.9,327.929
1453,0,0.0460817,0.00345732,-0.000886809,595.547,-164.287,327.54
1454,0,0.0489179,9.30388e-05,0.000864929,595.399,-162.819,327.696
1455,0,0.046663,0.019114,3.9745e-05,594.971,-161.362,327.695
1456,0,0.0485534,0.0193596,0.000174474,594.788,-159.885,327.591
1457,0,0.0522193,0.0129238,-0.000831197,594.682,-158.453,327.583
1458,0,0.0416601,0.0217238,0.000617702,594.216,-157.264,327.37
1459,0,0.0470737,0.0106382,0.000170146,594.008,-155.864,326.933
1460,0,0.0467661,0.0115489,0.00157631,593.731,-154.592,326.807
1461,0,0.0391431,0.0241538,0.00299184,593.325,-153.485,327.017
1462,0,0.0389446,0.0337922,0.00577636,592.89,-152.326,327.038
1463,0,0.0464921,0.0256392,-0.00016447,592.671,-150.895,326.654
1464,0,0.0375991,0.0240763,0.00188006,592.34,-149.882,326.495
1465,0,0.0444789,0.004674,0.000519279,592.266,-148.655,326.114
1466,0,0.0383326,0.0130468,0.00187141,591.704,-147.642,325.86
1467,0,0.0375208,0.0112158,0.00332007,591.368,-146.582,325.638
1468,0,0.0318704,0.0360728,0.00755516,590.754,-145.759,326.01
1469,0,0.0436112,0.0286485,0.000883511,590.48,-144.436,325.544
1470,0,0.0386488,0.0188107,0.00227142,590.272,-143.516,325.417
1471,0,0.0446179,0.0166116,0.000273537,589.784,-142.468,324.693
1472,0,0.0417196,0.0176188,0.00089896,589.371,-141.554,324.499
1473,0,0.0347258,0.0169839,0.00249011,588.977,-140.749,324.341
1474,0,0.0361421,0.0184159,0.00368152,588.572,-139.889,324.127
1475,0,0.0364965,0.026238,0.00457757,588.175,-139.03,324.361
1476,0,0.0334538,0.0349934,0.00287189,587.582,-138.224,324.053
1477,0,0.0366808,0.0361349,0.00297944,587.176,-137.355,323.835
1478,0,0.0262178,0.0439685,0.00838608,586.615,-136.82,323.827
1479,0,0.0326428,0.0344808,0.0028635,586.367,-135.851,323.377
1480,0,0.0326226,0.0221328,0.00103102,586.025,-135.077,322.882
1481,0,0.0350328,0.0217698,0.00194855,585.665,-134.316,322.67
1482,0,0.0380516,0.0212511,0.0013434,585.242,-133.579,322.485
1483,0,0.0299272,0.0201342,0.00240637,584.833,-132.979,322.389
1484,0,0.0226774,0.0103006,0.00454642,584.673,-132.432,322.178
1485,0,0.029979,0.0387105,0.00313497,583.869,-131.715,322.642
1486,0,0.0319061,0.037454,0.00378022,583.479,-131.049,322.537
1487,0,0.0298835,0.0374412,0.00429534,583.06,-130.457,322.481
1488,0,0.0230987,0.0358868,0.00437188,582.65,-129.97,322.478
1489,0,0.0302569,0.0242748,0.0021594,582.344,-129.256,322.087
1490,0,0.0346658,0.0246483,0.00222927,581.935,-128.611,322.06
1491,0,0.028702,0.0221119,0.00335841,581.568,-128.158,322.052
1492,0,0.023179,0.0368883,0.00584291,581.104,-127.762,322.43
1493,0,0.0257387,0.0372038,0.00531114,580.715,-127.197,322.471
1494,0,0.0294224,0.0386755,0.00528386,580.296,-126.624,322.491
1495,0,0.0320276,0.0398751,0.00417569,579.862,-126.091,322.544
1496,0,0.023634,0.0372053,0.00526296,579.507,-125.753,322.63
1497,0,0.0187384,0.0346738,0.00602862,579.151,-125.35,322.708
1498,0,0.0243608,0.0212794,0.00386309,578.856,-124.794,322.431
1499,0,0.0209573,0.0199095,0.00437308,578.47,-124.395,322.514
1500,0,0.0216781,0.0176847,0.00395813,578.094,-123.948,322.533
1501,0,0.0138702,0.0325128,0.00776697,577.631,-123.648,323.013
1502,0,0.0126498,0.0316219,0.00579036,577.253,-123.218,323.086
1503,0,0.0158912,0.0326533,0.00423354,576.813,-122.75,323.123
1504,0,0.0208962,0.0199295,0.00290097,576.489,-122.259,322.832
1505,0,0.0179555,0.019549,0.00410224,576.116,-121.894,322.904
1506,0,0.0206151,0.0105511,0.00295885,575.92,-121.441,323.037
1507,0,0.0111517,0.0179751,0.00446364,575.385,-121.197,322.965
1508,0,0.0159276,0.0193159,0.00342175,574.965,-120.698,323.018
1509,0,0.0194595,0.0217497,0.00167762,574.534,-120.244,323.069
1510,0,0.0200331,0.0134585,0.00213235,574.28,-119.865,323.228
1511,0,0.0178723,0.0228052,0.00362355,573.749,-119.497,323.105
1512,0,0.0159622,0.0215889,0.00275118,573.389,-119.132,323.079
1513,0,0.0080771,0.019646,0.004304,573.002,-118.857,323.103
1514,0,0.0142057,0.021732,0.00270895,572.594,-118.324,323.113
1515,0,0.0175246,0.0142807,0.00101383,572.356,-117.905,323.223
1516,0,0.0119574,0.0225978,0.00273631,571.802,-117.613,323.074
1517,0,0.0137197,0.0213462,0.00248404,571.444,-117.21,322.999
1518,0,0.0122,0.0202545,0.00367707,571.11,-116.859,322.924
1519,0,0.0131836,0.0224506,0.0020209,570.71,-116.442,322.913
1520,0,0.016167,0.0235656,0.00127816,570.284,-115.995,322.848
1521,0,0.0169571,0.0235967,0.00265608,569.948,-115.612,322.765
1522,0,0.0147566,0.0234521,0.00338382,569.586,-115.296,322.678
1523,0,0.0130124,0.0221189,0.00397607,569.252,-114.91,322.513
1524,0,0.0138246,0.0221945,0.0037449,568.935,-114.506,322.413
1525,0,0.0162805,0.023716,0.00121007,568.485,-114.069,322.31
1526,0,0.0148748,0.0238921,0.00117471,568.132,-113.722,322.203
1527,0,0.0126297,0.0238674,0.00250058,567.792,-113.396,322.122
1528,0,0.0123194,0.0247165,0.00412916,567.452,-113.003,321.967
1529,0,0.00771586,0.0393415,0.00637347,567.031,-112.738,322.188
1530,0,0.00781172,0.0391715,0.00634949,566.721,-112.365,322.084
1531,0,0.00874622,0.0387084,0.00488499,566.377,-111.956,321.918
1532,0,0.0102774,0.040201,0.00517962,566.001,-111.573,321.771
1533,0,0.00661205,0.0386475,0.00764046,565.732,-111.242,321.599
1534,0,0.0204964,0.0263694,0.00709325,565.459,-110.568,321.102
1535,0,0.00806602,0.039946,0.00691228,565.09,-110.477,321.355
1536,0,0.00693812,0.0400351,0.00738563,564.781,-110.1,321.238
1537,0,0.00914772,0.039701,0.00429159,564.455,-109.659,321.098
1538,0,0.00670784,0.037077,0.00509569,564.177,-109.273,320.952
1539,0,0.00603878,0.033469,0.00618294,563.961,-108.898,320.778
1540,0,0.013895,0.0215168,0.00349866,563.737,-108.38,320.28
1541,0,0.00545056,0.0238314,0.00718162,563.361,-108.187,320.265
1542,0,0.0126447,0.0328564,0.00475044,563.11,-107.655,320.282
1543,0,0.00713047,0.0306077,0.00457636,562.799,-107.261,320.178
1544,0,0.00774519,0.0227108,0.00236408,562.612,-106.848,320.145
1545,0,0.009452,0.0233877,0.0040467,562.33,-106.476,319.991
1546,0,0.0177859,0.0102676,0.00302074,562.118,-105.936,319.514
1547,0,0.0158824,0.020633,0.00461451,561.659,-105.591,319.237
1548,0,0.0178781,0.0362525,0.00421985,561.253,-105.197,319.404
1549,0,0.0146485,0.035142,0.0052501,560.982,-104.862,319.289
1550,0,0.0187905,0.0363892,0.00322956,560.625,-104.406,319.172
1551,0,0.0220043,0.0401259,0.00327153,560.286,-103.975,319.099
1552,0,0.0212922,0.0248057,0.00428743,560.079,-103.596,318.59
1553,0,0.0210301,0.0253346,0.00380968,559.772,-103.264,318.467
1554,0,0.0227512,0.0238117,0.00380216,559.522,-102.9,318.339
1555,0,0.0199449,0.0221562,0.00401753,559.27,-102.579,318.241
1556,0,0.0126085,0.0209211,0.00400064,558.989,-102.316,318.213
1557,0,-0.00290513,0.0171886,0.00425825,558.741,-102.082,318.269
1558,0,-0.0212846,0.0125124,0.00473052,558.498,-101.86,318.37
1559,0,-0.0418544,0.00589053,0.00417772,558.279,-101.604,318.464
1560,0,-0.0730041,-0.00307278,0.00587683,557.995,-101.353,318.636
1561,0,-0.102757,0.00990473,0.0103259,557.645,-101.114,319.14
1562,0,-0.112134,0.0103997,0.011162,557.289,-100.537,319.174
1563,0,-0.125928,0.0182489,0.0166402,556.857,-100.032,319.27
1564,0,-0.114694,0.0269671,0.014667,556.329,-99.0811,319.261
1565,0,-0.100525,0.0248437,0.00864854,556.066,-97.8759,318.686
1566,0,-0.0921028,0.0247747,0.00849301,555.83,-96.8324,318.55
1567,0,-0.0786327,0.0528541,0.0160385,555.038,-95.7511,318.59
1568,0,-0.0869215,0.0442467,0.0094147,554.831,-94.3665,318.253
1569,0,-0.10457,0.0498687,0.0168561,554.459,-93.3854,318.632
1570,0,-0.094051,0.0330331,0.00701069,554.133,-91.5446,317.872
1571,0,-0.100254,0.0321118,0.0131855,553.922,-90.1755,317.863
1572,0,-0.11245,0.0556785,0.0237479,553.28,-88.858,318.578
1573,0,-0.0833049,0.0275542,0.0124803,553.324,-86.591,317.574
1574,0,-0.0906175,0.0514413,0.02482,552.691,-85.1891,318.216
1575,0,-0.0678906,0.0398387,0.0211046,552.728,-82.9869,317.659
1576,0,-0.0454574,0.043503,0.0206436,552.479,-80.8579,317.444
1577,0,-0.0372513,0.0402542,0.0212128,552.22,-78.7849,317.228
1578,0,-0.025954,0.042218,0.0223311,551.933,-76.6658,317.076
1579,0,-0.0256968,0.0420001,0.0242563,551.695,-74.649,317.02
1580,0,-0.0225466,0.0528571,0.0284851,551.333,-72.6418,317.142
1581,0,-0.0270484,0.0505174,0.0275206,551.103,-70.5736,317.066
1582,0,-0.00792332,0.0407609,0.0202763,551.047,-68.0367,316.662
1583,0,-0.00970032,0.0434701,0.0242511,550.846,-65.9946,316.692
1584,0,-0.0173031,0.0408058,0.0244056,550.622,-63.9311,316.694
1585,0,-0.0169849,0.0464832,0.0311064,550.402,-61.8828,316.757
1586,0,0.00260315,0.0243148,0.021488,550.44,-59.3687,316.062
1587,0,0.0113156,0.0266605,0.0235502,550.234,-57.1385,316.017
1588,0,0.0102906,0.0238651,0.0242348,550.102,-54.9835,315.949
1589,0,0.0136412,0.0280525,0.0259025,549.911,-52.874,315.936
1590,0,0.0133474,0.0357989,0.028128,549.75,-50.766,316.162
1591,0,0.0225117,0.0363874,0.0274662,549.604,-48.5646,316.117
1592,0,0.0230316,0.0325547,0.0265268,549.481,-46.4142,316.016
1593,0,0.029998,0.0314528,0.0256009,549.345,-44.2069,315.93
1594,0,0.024942,0.0290518,0.0284116,549.221,-42.2541,315.955
1595,0,0.030612,0.0301582,0.0272942,549.027,-40.1388,315.93
1596,0,0.0327899,0.0290927,0.0268311,548.909,-38.0713,315.882
1597,0,0.0349617,0.0280565,0.0247043,548.73,-36.0347,315.797
1598,0,0.0324735,0.0284732,0.0273524,548.562,-34.1453,315.776
1599,0,0.0321302,0.0268725,0.0273883,548.368,-32.2446,315.785
1600,0,0.0249796,0.0358587,0.0315907,548.061,-30.5151,315.913
1601,0,0.0383426,0.0164055,0.0261703,548.205,-28.3578,315.704
1602,0,0.0338314,0.025514,0.0285607,547.856,-26.6225,315.597
1603,0,0.0404133,0.013422,0.0268026,547.658,-24.6799,315.247
1604,0,0.0371773,0.0110566,0.0261262,547.494,-22.93,315.215
1605,0,0.0429484,0.0106997,0.0234218,547.297,-21.0125,315.094
1606,0,0.0262937,0.0146869,0.0293814,547.001,-19.6578,315.295
1607,0,0.0414451,0.0111603,0.0285127,546.76,-17.6097,315.09
1608,0,0.0276696,0.0140254,0.0268349,546.503,-16.2171,315.121
1609,0,0.0228491,0.0357227,0.0320326,546.098,-14.7829,315.536
1610,0,0.0240776,0.013413,0.02559,546.054,-12.9459,314.938
1611,0,0.0253876,0.0164532,0.0256627,545.778,-11.3543,314.852
1612,0,0.0206209,0.0238017,0.0284942,545.547,-9.86887,315.316
1613,0,0.0164537,0.0348566,0.0286176,545.126,-8.39618,315.167
1614,0,0.0137337,0.0354452,0.0273433,544.793,-6.81715,315.114
1615,0,0.0100159,0.0439539,0.0309505,544.41,-5.42343,315.217
1616,0,0.0159672,0.0286744,0.0263776,544.431,-3.77688,315.066
1617,0,0.00874662,0.0332744,0.0292331,544.049,-2.33637,314.863
1618,0,0.00398285,0.0420233,0.0324854,543.648,-1.01969,314.984
1619,0,0.00373761,0.0327837,0.0295756,543.486,0.564339,314.791
1620,0,-0.00158264,0.0374839,0.0338523,543.217,1.88595,314.825
1621,0,0.0100535,0.0164317,0.0248202,543.107,3.69118,314.181
1622,0,0.00607507,0.0129505,0.0266608,542.924,5.08587,314.105
1623,0,0.0129671,0.0124914,0.0229145,542.611,6.69607,313.973
1624,0,0.000683488,0.0137333,0.0270713,542.299,7.94996,314.068
1625,0,0.0101368,0.0146243,0.025559,542.04,9.5315,313.853
1626,0,0.000384927,0.0100186,0.0253939,541.747,10.9624,313.751
1627,0,0.00249245,0.0107515,0.0258799,541.527,12.3916,313.622
1628,0,0.00334215,0.0101035,0.0237092,541.182,13.9292,313.481
1629,0,-0.00587017,0.0286664,0.0309825,540.775,15.154,313.861
1630,0,-0.00117536,0.0283319,0.0278707,540.455,16.6969,313.73
1631,0,-0.00826025,0.0276838,0.0300342,540.131,18.1033,313.62
1632,0,-0.00929434,0.0362495,0.0337035,539.698,19.4657,313.672
1633,0,0.000516833,0.0255532,0.0259955,539.462,21.2465,313.302
1634,0,-0.0114351,0.0355074,0.0322576,539.009,22.4433,313.524
1635,0,-0.00130033,0.0272191,0.0253852,538.724,24.176,313.183
1636,0,-0.00169344,0.0278981,0.0334932,538.359,25.6681,313.125
1637,0,-0.0175183,0.0328958,0.0330235,537.932,26.8436,313.239
1638,0,-0.023975,0.0207626,0.0321667,537.811,28.3852,312.742
1639,0,-0.0130984,0.0355972,0.031509,537.083,29.8724,313.182
1640,0,-0.00246725,0.0264125,0.025706,536.879,31.7324,312.72
1641,0,-0.0142659,0.0352584,0.0325298,536.361,32.942,312.875
1642,0,-0.0117962,0.027297,0.0286281,536.095,34.6086,312.6
1643,0,-0.0151584,0.0365997,0.033584,535.613,35.9855,312.664
1644,0,-0.00940745,0.0288817,0.0270378,535.279,37.7544,312.363
1645,0,-0.0162731,0.0383561,0.0326616,534.711,39.0958,312.501
1646,0,-0.00193845,0.0308331,0.0245682,534.42,40.983,312.144
1647,0,-0.00923833,0.0332316,0.028986,534.06,42.3671,312.173
1648,0,-0.0123236,0.0326363,0.027309,533.509,43.9688,312.103
1649,0,-0.0103562,0.0332983,0.0287725,533.181,45.5136,312.016
1650,0,-0.0133111,0.0448731,0.0325266,532.449,46.9631,312.306
1651,0,-0.00595325,0.030826,0.0270774,532.389,48.7909,311.796
1652,0,-0.014416,0.0423859,0.033973,531.628,50.1254,312.161
1653,0,-0.00870998,0.0308438,0.0282727,531.503,51.9408,311.698
1654,0,0.00339882,0.0320768,0.0302337,530.939,53.8225,311.62
1655,0,-0.00926521,0.0295436,0.0292545,530.684,55.1425,311.515
1656,0,-0.0120422,0.0411923,0.0355386,529.94,56.5833,311.803
1657,0,0.0083386,0.0352575,0.0220645,529.65,58.7324,311.283
1658,0,-0.0145095,0.0418091,0.0349208,529.013,59.8257,311.603
1659,0,-0.007475,0.0335298,0.0302346,528.852,61.6526,311.169
1660,0,-0.00584749,0.035317,0.0292338,528.297,63.3038,311.146
1661,0,-0.0128648,0.0338307,0.0294433,527.982,64.8816,310.927
1662,0,-0.014768,0.0466135,0.0340846,527.227,66.3657,311.22
1663,0,-0.00861694,0.0347696,0.0270691,527.071,68.2607,310.708
1664,0,-0.0180908,0.0473198,0.0348589,526.355,69.6438,311.052
1665,0,-0.0176213,0.0364908,0.029235,526.194,71.4036,310.628
1666,0,-0.0108368,0.0226232,0.0233516,525.719,73.3479,310.171
1667,0,-0.00742484,0.0237177,0.0248381,525.419,74.9766,310.047
1668,0,-0.0125472,0.0306362,0.0285566,524.757,76.5117,310.275
1669,0,-0.00565737,0.0237255,0.0233997,524.543,78.3901,309.865
1670,0,-0.00183823,0.0228901,0.0218458,524.048,80.2036,309.763
1671,0,-0.00715398,0.025964,0.0237007,523.671,81.7605,309.74
1672,0,-0.00908823,0.0469834,0.0335456,522.917,83.3726,310.302
1673,0,-0.00124876,0.0342944,0.0247062,522.92,85.2445,309.58
1674,0,-0.0192723,0.0466119,0.031303,522.162,86.628,310.162
1675,0,-0.0185818,0.034634,0.0270971,522.085,88.4951,309.712
1676,0,-0.0222023,0.0336074,0.0251234,521.566,90.2631,309.69
1677,0,-0.0152769,0.0334947,0.0266378,521.265,92.0606,309.496
1678,0,-0.0189438,0.031748,0.0251526,520.77,93.8464,309.458
1679,0,-0.0231092,0.0296382,0.0277617,520.437,95.5078,309.393
1680,0,-0.00957282,0.0181939,0.0224654,520.021,97.5914,308.948
1681,0,-0.00444899,0.0223241,0.0217656,519.605,99.4179,308.839
1682,0,-0.0125576,0.0200282,0.0212581,519.169,101.216,308.783
1683,0,-0.0162979,0.0299824,0.0239897,518.515,102.87,308.977
1684,0,-0.0180171,0.0365942,0.0231403,518.226,104.81,308.95
1685,0,-0.0185158,0.0369149,0.0207095,517.737,106.677,308.845
1686,0,-0.0112218,0.0418947,0.0226368,517.349,108.677,308.906
1687,0,-0.0298565,0.0351919,0.0221871,516.946,110.333,308.687
1688,0,-0.0344948,0.0379957,0.0270436,516.584,112.099,308.642
1689,0,-0.0216714,0.0131274,0.0203502,516.398,114.303,307.857
1690,0,-0.0275919,0.0479218,0.0284709,515.452,115.954,308.703
1691,0,-0.0281808,0.039159,0.0240087,515.261,118.054,308.322
1692,0,-0.0270243,0.047514,0.0276314,514.562,119.957,308.533
1693,0,0.0212381,0.0275302,0.0163871,514.534,122.664,307.43
1694,0,-0.0181076,0.0199913,0.0171214,514.053,124.362,307.672
1695,0,-0.0302837,0.0418505,0.0281548,513.376,125.949,308.321
1696,0,-0.0222951,0.0280941,0.0231296,513.25,128.282,307.853
1697,0,-0.0306319,0.0387446,0.0272242,512.54,130.045,308.175
1698,0,-0.01301,0.015389,0.0194996,512.402,132.557,307.387
1699,0,-0.0164058,0.0154958,0.0156347,511.873,134.654,307.309
1700,0,-0.0104567,0.0215476,0.0183463,511.234,136.752,307.367
1701,0,-0.012298,0.0267317,0.0161783,510.973,138.885,307.392
1702,0,-0.0155894,0.0244836,0.0165612,510.466,141.007,307.295
1703,0,-0.0141394,0.0256634,0.0180453,509.956,143.086,307.26
1704,0,-0.0167868,0.0240598,0.0185911,509.524,145.208,307.148
1705,0,-0.0227587,0.0354682,0.0227602,508.709,147.119,307.497
1706,0,-0.0163772,0.0363986,0.0211309,508.142,149.4,307.45
1707,0,-0.010224,0.0266465,0.0174221,507.824,151.834,307.066
1708,0,-0.0142441,0.0263362,0.0131919,507.234,153.924,307.046
1709,0,-0.0177062,0.0368341,0.0191121,506.507,155.858,307.326
1710,0,-0.00897976,0.0241771,0.0112369,506.175,158.328,306.867
1711,0,0.00413784,0.017062,0.00392557,505.597,160.714,306.18
1712,0,-0.00433264,0.0116495,0.00542055,504.981,162.852,306.523
1713,0,-0.00745389,0.0145798,0.00715909,504.364,164.967,306.509
1714,0,-0.0105132,0.0170819,0.00045348,503.671,167.167,306.402
1715,0,-0.0199392,0.0351179,0.0133433,502.801,169.073,307.22
1716,0,-0.0198804,0.0251073,0.0079612,502.416,171.373,306.884
1717,0,-0.0224979,0.0251852,0.00729884,501.707,173.606,306.914
1718,0,-0.0314928,0.0331945,0.0110772,500.864,175.552,307.228
1719,0,-0.024674,0.0397436,0.00852521,499.997,177.938,307.287
1720,0,-0.0142846,0.0123527,-0.00307718,499.668,180.553,306.461
1721,0,-0.0121186,0.0141143,-0.0032484,498.878,182.878,306.438
1722,0,-0.0181079,0.0130827,-0.00600831,498.14,185.089,306.485
1723,0,-0.002181,0.0172756,-0.00769583,497.416,187.566,306.387
1724,0,-0.0111219,0.0260066,-0.00519043,496.666,189.73,306.726
1725,0,-0.0153396,0.0269975,-0.00747148,495.865,191.978,306.78
1726,0,-0.0273067,0.0370158,0.00134074,494.869,193.953,307.279
1727,0,-0.0282364,0.036249,0.000681791,494.099,196.277,307.282
1728,0,-0.0233698,0.0290058,-0.00671798,493.512,198.827,306.992
1729,0,-0.0199421,0.0137476,-0.0119614,492.724,201.373,306.663
1730,0,-0.0200922,0.0235136,-0.00986223,491.727,203.609,306.972
1731,0,-0.0172439,0.0240274,-0.0111587,490.881,206.08,307.009
1732,0,-0.0169306,0.0173508,-0.0132866,490.271,208.524,306.841
1733,0,-0.0142398,0.0213548,-0.0159763,489.363,211.001,306.907
1734,0,-0.0132026,0.0224534,-0.0176135,488.501,213.466,306.974
1735,0,-0.0156489,0.0480891,-0.0116612,487.311,215.623,307.747
1736,0,-0.0140362,0.048224,-0.00981653,486.51,218.069,307.765
1737,0,-0.0134057,0.0469086,-0.0122166,485.738,220.572,307.686
1738,0,0.000876774,0.0277993,-0.0239361,485.068,223.346,307.16
1739,0,-0.00215015,0.0293614,-0.0228284,484.192,225.746,307.309
1740,0,-0.00377489,0.0562901,-0.0145333,483.04,227.931,308.089
1741,0,-0.0200698,0.0419411,-0.0131109,482.532,230.117,308.019
1742,0,-0.00554312,0.0429283,-0.0218674,481.695,232.928,307.879
1743,0,-0.0053561,0.043813,-0.0215964,480.866,235.379,308.035
1744,0,-0.011209,0.0455074,-0.024099,479.982,237.694,308.209
1745,0,-0.00971887,0.047971,-0.0261475,479.074,240.211,308.377
1746,0,-0.0140772,0.0475133,-0.0219771,478.457,242.417,308.652
1747,0,0.0101725,0.0351002,-0.0323905,477.645,245.321,308.033
1748,0,0.0183426,0.0412176,-0.0359452,476.751,247.911,308.223
1749,0,0.0073024,0.0359413,-0.0322504,476.022,250.087,308.342
1750,0,0.0161441,0.0388247,-0.0345135,475.277,252.538,308.431
1751,0,0.0173667,0.0396369,-0.0334272,474.568,254.938,308.534
1752,0,0.0215094,0.0366264,-0.0366504,473.828,257.39,308.555
1753,0,0.0150708,0.0377799,-0.0370263,473.069,259.634,308.73
1754,0,0.0225855,0.0403326,-0.0362325,472.345,262.058,308.789
1755,0,0.019417,0.0406791,-0.034806,471.673,264.266,308.951
1756,0,0.0115881,0.0404126,-0.035945,470.971,266.494,309.07
1757,0,0.013721,0.0368251,-0.0364718,470.346,268.826,309.04
1758,0,0.0142906,0.0455712,-0.0333612,469.499,270.963,309.395
1759,0,0.0159484,0.0520156,-0.0361139,468.985,273.286,309.514
1760,0,0.0124457,0.0528516,-0.0334309,468.369,275.43,309.594
1761,0,0.0239734,0.0575296,-0.0355342,467.644,277.76,309.717
1762,0,0.0166892,0.0547837,-0.0351449,467.195,279.882,309.617
1763,0,0.0170135,0.0427659,-0.0369099,466.869,282.1,309.374
1764,0,0.0350547,0.0419756,-0.043083,466.084,284.597,309.229
1765,0,0.0306315,0.0450353,-0.0420883,465.485,286.579,309.324
1766,0,0.0224382,0.0433477,-0.0414333,464.965,288.596,309.352
1767,0,0.0309523,0.0423992,-0.0416483,464.53,290.814,309.237
1768,0,0.0317315,0.041516,-0.0423972,464.047,292.814,309.239
1769,0,0.0227884,0.0382929,-0.0409624,463.611,294.728,309.251
1770,0,0.038275,0.0438324,-0.0411603,463.027,296.902,309.204
1771,0,0.0206679,0.0562673,-0.0352122,462.585,298.552,309.591
1772,0,0.0209342,0.0537294,-0.0392873,462.221,300.546,309.475
1773,0,0.0243425,0.0561749,-0.0375142,461.805,302.46,309.498
1774,0,0.0337062,0.044113,-0.041587,461.428,304.597,309.092
1775,0,0.0357082,0.0465693,-0.0413999,461.041,306.42,309.129
1776,0,0.0227633,0.045131,-0.0409429,460.69,308.058,309.154
1777,0,0.0189475,0.0478314,-0.0361641,460.325,309.76,309.202
1778,0,0.0258445,0.0479909,-0.0306446,459.949,311.676,309.272
1779,0,0.0217601,0.0478301,-0.0348743,459.635,313.195,309.32
1780,0,0.0269548,0.0555076,-0.0374006,459.493,315.073,309.364
1781,0,0.0176145,0.0622545,-0.0279499,459.14,316.464,309.589
1782,0,0.010309,0.060472,-0.0285923,458.864,318.062,309.562
1783,0,0.0139757,0.0652376,-0.0274072,458.547,319.665,309.667
1784,0,0.0198298,0.0516801,-0.034639,458.612,321.577,309.221
1785,0,0.0133207,0.0667215,-0.025992,458.186,322.92,309.487
1786,0,0.0132072,0.0586561,-0.0342257,458.119,324.64,309.241
1787,0,0.0187011,0.0598758,-0.0342301,457.976,326.256,309.145
1788,0,0.027039,0.0443172,-0.0397883,457.871,328.043,308.701
1789,0,0.0204917,0.0471964,-0.037155,457.736,329.372,308.744
1790,0,0.0168531,0.0569502,-0.0269311,457.367,330.735,309.043
1791,0,0.000960079,0.0596857,-0.027934,457.526,331.977,309.077
1792,0,0.0136659,0.0617355,-0.0300627,457.464,333.56,308.988
1793,0,0.00303993,0.0721945,-0.0216456,457.228,334.667,309.371
1794,0,0.0123544,0.057394,-0.0291468,457.492,336.458,308.897
1795,0,0.00822532,0.0691791,-0.0223358,457.166,337.627,309.263
1796,0,0.00796484,0.0573769,-0.030089,457.44,339.203,308.826
1797,0,0.0169977,0.0455732,-0.0317926,457.546,340.755,308.428
1798,0,0.00927304,0.0534322,-0.0225474,457.389,341.854,308.702
1799,0,0.0164306,0.0421658,-0.0306442,457.724,343.47,308.295
1800,0,0.0125247,0.0432745,-0.0271237,457.869,344.674,308.293
1801,0,-0.000532103,0.0641664,-0.0155225,457.664,345.619,308.974
1802,0,0.00233388,0.0507793,-0.0246242,458.036,347.212,308.507
1803,0,0.0027338,0.0519295,-0.0238563,458.233,348.502,308.437
1804,0,-0.00367365,0.0678169,-0.0132401,458.047,349.523,308.909
1805,0,-0.00479721,0.0549788,-0.0224967,458.453,351.049,308.477
1806,0,-0.00775327,0.0607113,-0.0182101,458.666,352.217,308.489
1807,0,-0.0058544,0.072443,-0.0135938,458.609,353.437,308.783
1808,0,-0.00868659,0.0718937,-0.0137361,458.822,354.714,308.74
1809,0,0.000905721,0.047463,-0.0249869,459.379,356.362,307.944
1810,0,-0.000116308,0.0416931,-0.020481,459.853,357.57,308.11
1811,0,-0.0090669,0.0524462,-0.0149767,459.747,358.697,308.196
1812,0,-0.0165011,0.0692983,-0.00899443,460.01,359.704,308.64
1813,0,-0.00384501,0.0532839,-0.0142442,460.662,361.342,308.153
1814,0,0.00250581,0.054676,-0.0137399,460.966,362.715,308.115
1815,0,-0.0120906,0.0635012,-0.00645285,461.092,363.598,308.556
1816,0,0.0109443,0.0488947,-0.0133583,461.651,365.526,308.002
1817,0,0.0329967,0.0527662,-0.0127963,462.139,366.814,307.756
1818,0,-0.00717292,0.0643917,-0.00562214,462.195,367.523,308.461
1819,0,-0.00314754,0.0631242,-0.00526959,462.588,368.865,308.402
1820,0,0.0107828,0.036762,-0.0190966,463.29,370.643,307.567
1821,0,0.00660906,0.038968,-0.0147552,463.766,371.732,307.608
1822,0,0.00117403,0.047184,-0.0061597,463.894,372.774,307.94
1823,0,0.00399181,0.0486001,-0.00887275,464.365,374.066,307.915
1824,0,0.00122011,0.0447311,-0.00654971,464.895,375.243,307.915
1825,0,0.0104585,0.034869,-0.0111085,465.567,376.713,307.579
1826,0,0.00750359,0.035875,-0.00752976,466.063,377.819,307.627
1827,0,-0.00576058,0.0576112,0.00171686,466.255,378.646,308.399
1828,0,-0.00272882,0.0559616,0.00237552,466.713,379.891,308.444
1829,0,0.00643014,0.0406457,-0.0068513,467.453,381.459,308.035
1830,0,0.0055154,0.0433517,-0.00257911,467.998,382.521,308.179
1831,0,-0.00486718,0.0509784,0.0042071,468.205,383.424,308.671
1832,0,-0.00645005,0.049956,0.00530662,468.686,384.602,308.794
1833,0,0.0135545,0.025007,-0.0116652,469.473,386.345,308.12
