Objects
100
,,Global Angle 511DRONE:511DRONE,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
742,0,0.119708,-0.114019,5.49012,289.482,-553.053,441.188
743,0,0.0585045,-0.00724564,5.53369,292.044,-554.31,441.454
744,0,0.121429,-0.028991,5.56559,294.326,-555.421,441.753
745,0,0.0710439,0.0104566,5.60003,296.551,-556.493,441.902
746,0,-0.0861975,-0.0481904,5.63759,298.885,-557.66,442.316
747,0,0.0279508,-0.02505,5.66157,301.123,-558.771,442.481
748,0,0.00273701,0.040933,5.7009,303.384,-559.958,442.698
749,0,0.0287297,-0.0444876,5.72229,305.596,-561.1,443.166
750,0,0.0759524,0.0747782,5.74802,307.813,-562.286,443.3
751,0,0.0774662,-0.0376139,5.77774,309.867,-563.426,443.643
752,0,0.0554941,0.155345,5.81068,312.145,-564.605,443.777
753,0,0.0606516,-0.0914556,5.84345,314.099,-565.649,444.222
754,0,-0.0953222,0.197839,5.8715,316.304,-566.85,444.398
755,0,-0.03006,-0.195221,5.89843,318.164,-567.992,444.837
756,0,-0.0251937,0.157511,5.93502,320.268,-569.299,444.831
757,0,-0.0628441,0.00711848,5.96822,322.228,-570.446,445.233
758,0,-0.102024,0.16604,5.99397,324.216,-571.773,445.352
759,0,-0.170459,0.00259965,6.03043,326.085,-572.933,445.698
760,0,-0.416051,0.0922899,6.04983,327.949,-574.27,445.888
761,0,-0.261155,0.610187,6.0628,329.959,-575.562,445.943
762,0,-0.890864,0.825516,6.008,331.836,-576.865,445.913
763,0,-0.4252,0.883297,6.08147,333.55,-578.231,446.312
764,0,-1.17921,1.63443,5.84815,335.312,-579.485,446.323
765,0,-2.16635,1.68725,5.58439,336.94,-580.772,446.578
766,0,-3.98765,3.96508,2.70405,338.747,-582.209,446.71
767,0,-4.92979,3.5034,-1.59337,340.37,-583.605,446.718
768,0,-3.43886,2.73622,-4.41717,341.924,-584.96,446.882
769,0,-2.66065,2.4199,-5.06491,343.532,-586.335,447.002
770,0,-0.911658,0.936392,-6.05651,345.009,-587.936,447.158
771,0,-1.14964,0.200026,-6.05097,346.373,-589.333,447.363
772,0,-0.664846,0.952003,-6.01812,348.168,-590.766,447.529
773,0,-0.141533,0.0611614,-6.08649,349.543,-592.448,447.829
774,0,0.0606007,0.189934,-6.05408,351.1,-594.06,448.064
775,0,-0.113319,0.364,-6.01952,352.499,-595.538,447.841
776,0,0.0286275,0.291545,-5.98665,353.899,-597.162,448.07
777,0,-0.0740531,0.261535,-5.95737,355.293,-598.612,448.076
778,0,0.11075,0.129502,-5.9307,356.572,-600.329,448.315
779,0,0.0229069,0.131202,-5.90151,357.967,-601.813,448.283
780,0,-0.0510483,0.265019,-5.86069,359.299,-603.569,448.251
781,0,0.036284,0.164553,-5.83077,360.687,-605.314,448.204
782,0,-0.267182,0.326413,-5.78233,361.965,-606.896,448.145
783,0,-0.0189814,0.171893,-5.77132,363.196,-608.629,448.086
784,0,-0.169015,0.224466,-5.72827,364.391,-610.261,448.084
785,0,-0.20878,0.231734,-5.69517,365.594,-612.096,447.857
786,0,-0.181498,0.246637,-5.66408,366.851,-613.893,447.775
787,0,-0.25958,0.234318,-5.63404,368.01,-615.661,447.64
788,0,-0.115972,0.142875,-5.60834,369.145,-617.56,447.705
789,0,-0.0969513,0.17201,-5.57836,370.338,-619.361,447.653
790,0,-0.241767,0.26268,-5.54051,371.447,-621.204,447.243
791,0,-0.243507,0.176682,-5.51076,372.548,-623.081,447.197
792,0,-0.0589385,0.160938,-5.48299,373.887,-625.174,447.303
793,0,-0.0150203,0.0821259,-5.45022,374.95,-627.018,447.138
794,0,-0.108556,0.185209,-5.41361,376.006,-628.823,446.869
795,0,0.0367729,0.0869716,-5.39138,377.228,-630.977,446.967
796,0,-0.0684426,0.0960719,-5.35612,378.191,-632.866,446.656
797,0,-0.00287631,0.134176,-5.31435,379.47,-634.879,446.612
798,0,-0.0393015,0.0824847,-5.28437,380.572,-636.829,446.515
799,0,-0.0639216,0.0402087,-5.24899,381.541,-638.841,446.301
800,0,-0.00146474,0.0614915,-5.21976,382.743,-640.995,446.142
801,0,-0.0205849,0.0305893,-5.1911,383.789,-643.015,446.04
802,0,-0.0602502,0.0435521,-5.14907,384.944,-645.09,445.716
803,0,-0.0028386,0.0393343,-5.12538,386.03,-647.217,445.736
804,0,-0.0164792,0.00328089,-5.09425,387.029,-649.334,445.535
805,0,-0.0148456,0.0780598,-5.0647,388.234,-651.471,445.256
806,0,-0.0207082,-0.0225586,-5.0322,389.11,-653.609,445.281
807,0,-0.00795136,0.0886604,-5.00271,390.393,-655.799,444.901
808,0,-0.00684612,0.0164502,-4.97496,391.391,-657.961,444.906
809,0,0.00450064,0.0358117,-4.94562,392.449,-660.147,444.636
810,0,0.0172921,0.0467134,-4.91264,393.528,-662.398,444.487
811,0,0.0058742,0.0658871,-4.88186,394.73,-664.65,444.236
812,0,-0.0108774,0.0779003,-4.84711,395.841,-666.877,444.057
813,0,0.0128459,0.114011,-4.80982,397.026,-669.155,443.854
814,0,-0.0361891,0.0484704,-4.7701,397.852,-671.458,443.565
815,0,0.0245882,0.0629738,-4.74403,399.129,-673.741,443.528
816,0,0.0460453,0.0838326,-4.71064,400.299,-676.155,443.285
817,0,0.0144887,0.0802371,-4.67711,401.382,-678.482,443.042
818,0,0.0708506,0.0803226,-4.64374,402.393,-680.999,442.974
819,0,0.0428032,0.0799595,-4.6137,403.556,-683.27,442.726
820,0,0.0235699,0.0921005,-4.57558,404.543,-685.77,442.402
821,0,-0.0329086,0.114276,-4.52672,405.743,-688.179,441.929
822,0,0.025625,0.0920557,-4.50953,406.677,-690.661,441.909
823,0,0.0612048,0.104211,-4.46586,407.887,-693.186,441.354
824,0,-0.0760397,0.102425,-4.42568,408.769,-695.52,441.094
825,0,-0.0163418,0.0769809,-4.40747,409.734,-698.034,441.207
826,0,0.0503504,0.145558,-4.36196,410.917,-700.655,440.98
827,0,0.0368546,0.128962,-4.33808,411.789,-703.248,440.855
828,0,0.0145197,0.148006,-4.30593,412.718,-705.85,440.496
829,0,0.0765608,0.144047,-4.27315,413.892,-708.423,440.55
830,0,0.100882,0.145312,-4.23792,414.868,-711.046,440.171
831,0,0.0659974,0.141909,-4.20796,415.737,-713.684,440.16
832,0,0.105567,0.171847,-4.17739,416.749,-716.368,440.001
833,0,0.100136,0.153022,-4.14957,417.581,-719.164,439.939
834,0,0.104206,0.166023,-4.11099,418.424,-721.859,439.736
835,0,0.0926013,0.158822,-4.08381,419.338,-724.553,439.422
836,0,0.0907485,0.146794,-4.03915,420.14,-727.104,439.633
837,0,0.063894,0.146119,-4.00043,421.061,-730.134,438.943
838,0,0.101125,0.155127,-3.97155,421.864,-732.747,439.079
839,0,0.0613489,0.117462,-3.94299,422.48,-735.7,438.763
840,0,0.0920563,0.129078,-3.90795,423.315,-738.48,438.765
841,0,0.0973125,0.148305,-3.86561,423.953,-741.076,438.764
842,0,0.0762704,0.164863,-3.84155,424.808,-744.073,438.191
843,0,0.0902774,0.124519,-3.81304,425.403,-746.829,438.464
844,0,0.062563,0.108403,-3.78552,425.942,-749.843,438.101
845,0,0.0779226,0.122754,-3.74978,426.699,-752.584,438.205
846,0,0.0754301,0.11145,-3.71622,427.223,-755.382,438.159
847,0,0.0542922,0.105832,-3.69266,427.759,-758.426,437.809
848,0,0.0784801,0.109175,-3.65721,428.224,-761.295,438.08
849,0,0.0521665,0.0774401,-3.63012,428.831,-764.184,437.825
850,0,0.0329012,0.112491,-3.6004,429.367,-767.031,437.602
851,0,0.0125782,0.117528,-3.56496,429.975,-769.851,437.414
852,0,0.0460038,0.0512196,-3.53696,430.525,-772.891,437.759
853,0,0.0354121,0.0494742,-3.49692,431.048,-775.817,437.544
854,0,0.063621,0.0695706,-3.46394,431.636,-778.638,437.426
855,0,0.0600205,0.083168,-3.42378,432.229,-781.498,437.69
856,0,0.0683615,0.0649635,-3.39619,432.715,-784.467,437.597
857,0,0.0852316,0.0455696,-3.36135,433.109,-787.413,437.7
858,0,0.0772373,0.0683597,-3.33293,433.563,-790.426,437.517
859,0,0.078627,0.0861093,-3.30537,433.895,-793.317,437.786
860,0,0.0839296,0.0720617,-3.27496,434.261,-796.319,437.897
861,0,0.0534078,0.105012,-3.25223,434.629,-799.498,437.694
862,0,0.0704497,0.104024,-3.21495,435.061,-802.37,437.853
863,0,0.0745522,0.0918046,-3.18539,435.391,-805.367,438.071
864,0,0.0936729,0.0847534,-3.14079,435.84,-808.406,438.226
865,0,0.0705889,0.096997,-3.11911,436.145,-811.491,438.192
866,0,0.0820883,0.0944186,-3.09337,436.396,-814.494,438.52
867,0,0.0705766,0.0996857,-3.06331,436.751,-817.522,438.563
868,0,0.0701559,0.0878037,-3.03642,436.911,-820.606,438.841
869,0,0.0397577,0.0953557,-3.01421,437.065,-823.774,438.882
870,0,0.0610516,0.0849611,-2.98483,437.313,-826.895,439.123
871,0,0.056052,0.0941448,-2.93646,437.847,-829.917,439.205
872,0,0.045965,0.106623,-2.90977,438.077,-833.137,439.393
873,0,0.0532216,0.0898347,-2.87445,438.212,-836.309,439.704
874,0,0.0501358,0.0937865,-2.84394,438.373,-839.462,440.027
875,0,0.0247562,0.0962255,-2.81704,438.658,-842.744,439.932
876,0,0.0375918,0.0778214,-2.78868,438.862,-845.986,440.273
877,0,0.0368572,0.0957962,-2.7473,439.057,-849.039,440.464
878,0,0.0403872,0.0846494,-2.72396,439.217,-852.295,440.682
879,0,0.0369725,0.116922,-2.69498,439.355,-855.315,440.917
880,0,0.0184816,0.0914559,-2.66001,439.581,-858.713,441.043
881,0,0.0294368,0.107514,-2.63114,439.682,-861.963,441.628
882,0,0.0324112,0.103395,-2.59591,439.784,-865.325,442.012
883,0,0.0203136,0.0821074,-2.56813,439.98,-868.675,441.936
884,0,0.00333519,0.0765425,-2.54319,440.127,-871.937,442.099
885,0,0.0346017,0.101023,-2.51014,440.184,-875.061,442.452
886,0,0.0101644,0.058221,-2.48057,440.458,-878.644,442.568
887,0,-0.00199953,0.0824318,-2.44973,440.496,-881.932,442.813
888,0,0.0102607,0.0680064,-2.42151,440.683,-885.274,443.115
889,0,0.00390278,0.0698011,-2.39182,440.747,-888.593,443.326
890,0,-0.0116443,0.0727152,-2.36146,440.839,-891.958,443.526
891,0,-0.000164713,0.0600426,-2.33105,441.01,-895.321,443.788
892,0,0.0150606,0.0721845,-2.28957,441.159,-898.531,443.995
893,0,-0.00136322,0.0663902,-2.26017,441.176,-901.84,444.119
894,0,0.041622,0.0836804,-2.22626,441.293,-905.159,444.496
895,0,0.0312996,0.0535502,-2.19474,441.549,-908.588,444.74
896,0,0.0114817,0.0522827,-2.16752,441.561,-911.944,444.843
897,0,0.0234357,0.0420007,-2.13622,441.722,-915.345,444.994
898,0,0.0105418,0.0540774,-2.10317,441.723,-918.654,445.025
899,0,-0.00192189,0.0436562,-2.07087,441.807,-922.133,445.323
900,0,0.0190772,0.0271166,-2.0379,442.023,-925.449,445.606
901,0,0.0159989,0.0405908,-2.01053,442.076,-928.813,445.854
902,0,0.009699,0.0288278,-1.97323,441.952,-932.219,445.993
903,0,0.00905075,0.0399339,-1.95658,442.186,-935.568,446.134
904,0,0.0142204,0.0367305,-1.92542,442.288,-938.897,446.349
905,0,0.000919315,0.0638834,-1.89289,441.975,-942.307,446.492
906,0,-0.0061893,0.0432844,-1.86321,442.136,-945.644,446.6
907,0,0.0191571,0.0520016,-1.83684,442.377,-949.004,446.987
908,0,0.021408,0.0342314,-1.81057,442.265,-952.327,447.086
909,0,0.000821874,0.0262154,-1.78755,442.398,-955.848,447.203
910,0,-0.0246354,0.0337331,-1.75297,442.087,-959.341,447.31
911,0,-0.0203775,0.0258318,-1.70161,442.222,-962.906,447.651
912,0,0.0072771,0.0320941,-1.67602,442.276,-966.048,447.859
913,0,0.0110138,0.0440364,-1.65392,442.171,-969.301,448.021
914,0,-0.0121183,0.0439173,-1.62951,442.197,-972.487,448.069
915,0,-0.0326359,0.0447956,-1.60923,442.061,-975.786,448.135
916,0,-0.015184,0.0439094,-1.58118,442.256,-979.061,448.39
917,0,-0.000297061,0.0574045,-1.54878,442.232,-982.143,448.624
918,0,-0.00509381,0.0350781,-1.48862,442.001,-985.693,448.762
919,0,-0.0218284,0.0338549,-1.46142,441.907,-989.038,448.838
920,0,-0.0212607,0.037915,-1.4221,441.88,-992.205,448.979
921,0,-0.0227911,0.0333831,-1.39333,441.795,-995.463,449.171
922,0,-0.0075994,0.0374892,-1.3564,441.777,-998.711,449.488
923,0,-0.00614124,0.0341787,-1.33118,441.747,-1001.96,449.615
924,0,-0.0291954,-0.00401601,-1.29559,441.914,-1005.38,449.844
925,0,0.0163016,0.0335113,-1.27248,441.676,-1008.41,450.113
926,0,-0.00349359,0.0378945,-1.22954,441.584,-1011.79,450.36
927,0,0.0238386,0.0497611,-1.18473,441.344,-1014.85,450.536
928,0,0.00330875,0.0131523,-1.15509,441.519,-1018.35,450.457
929,0,0.0101007,0.0364873,-1.13568,441.318,-1021.36,450.62
930,0,-0.000394264,0.0257981,-1.09137,441.191,-1024.89,450.78
931,0,-0.00556998,0.0156127,-1.06332,441.162,-1028.11,450.702
932,0,-0.00165591,0.0161826,-1.04122,441.065,-1031.25,450.767
933,0,0.00385966,0.0197164,-0.99931,440.871,-1034.32,450.843
934,0,-0.00198292,-0.000696585,-0.965861,440.854,-1037.8,450.82
935,0,0.00137335,0.00763455,-0.942626,440.575,-1040.93,450.828
936,0,-0.00134936,-0.000481791,-0.9177,440.537,-1044.15,450.838
937,0,0.00289156,-0.00294276,-0.886086,440.316,-1047.36,450.814
938,0,-0.00204019,-0.0218881,-0.843132,440.232,-1050.77,450.725
939,0,-0.000949675,0.00175344,-0.813974,439.635,-1053.73,450.756
940,0,-0.00734121,-0.00889278,-0.771488,439.504,-1057.11,450.623
941,0,-0.00378078,-0.0102137,-0.743495,439.2,-1060.13,450.497
942,0,0.00608687,-0.0272858,-0.68452,439.207,-1063.27,450.413
943,0,-0.00938889,-0.0154143,-0.673055,438.577,-1066.55,450.281
944,0,-0.00144262,-0.0122546,-0.634548,438.113,-1069.68,450.231
945,0,-0.0181053,-0.0330293,-0.589226,437.974,-1073.08,449.95
946,0,-0.00926386,-0.029273,-0.558214,437.558,-1076.13,449.794
947,0,-0.0212855,-0.0350155,-0.529975,437.109,-1079.37,449.527
948,0,-0.0283147,-0.0249218,-0.510754,436.628,-1082.3,449.395
949,0,-0.0157025,-0.0261254,-0.475951,436.231,-1085.32,449.287
950,0,-0.0282233,-0.025187,-0.446236,435.587,-1088.64,449.045
951,0,-0.0250718,-0.0187745,-0.408317,435.014,-1091.61,448.889
952,0,-0.0320306,-0.0268605,-0.368155,434.415,-1094.55,448.463
953,0,-0.0423033,-0.0213585,-0.345856,433.835,-1097.64,448.304
954,0,-0.0450593,-0.026102,-0.309766,433.332,-1100.6,448.084
955,0,-0.0506412,-0.0325978,-0.286502,432.606,-1103.54,447.697
956,0,-0.0443853,-0.0238952,-0.244957,431.87,-1106.52,447.498
957,0,-0.0486098,-0.0340346,-0.214969,431.218,-1109.4,447.158
958,0,-0.044284,-0.0239144,-0.173574,430.501,-1112.35,446.985
959,0,-0.0419815,-0.0165972,-0.145779,429.712,-1115.22,446.618
960,0,-0.0259145,-0.0326462,-0.10488,429.15,-1117.98,446.148
961,0,-0.0417442,-0.0120981,-0.0725997,428.207,-1120.83,445.922
962,0,-0.045659,-0.0354516,-0.0366489,427.316,-1123.45,445.345
963,0,-0.0149871,-0.0261442,0.0079027,426.554,-1126.27,444.972
964,0,-0.0236045,-0.0242222,0.023568,425.634,-1129.1,444.662
965,0,-0.0165919,-0.0310444,0.0555452,424.703,-1131.79,444.164
966,0,-0.0175889,-0.023786,0.0836227,423.801,-1134.48,443.829
967,0,-0.0209846,-0.0209233,0.10686,422.682,-1137.17,443.503
968,0,-0.0285139,-0.0157702,0.150304,421.833,-1139.85,443.245
969,0,-0.0355064,-0.0300673,0.183896,420.907,-1142.45,442.772
970,0,-0.0223705,-0.0073598,0.210077,419.668,-1144.89,442.513
971,0,-0.0391415,-0.0204819,0.244552,418.807,-1147.79,442.13
972,0,-0.0473734,-0.0298508,0.281453,417.845,-1150.39,441.783
973,0,-0.0422009,-0.0317944,0.313718,416.69,-1152.94,441.38
974,0,-0.051283,-0.0198794,0.345029,415.582,-1155.55,441.027
975,0,-0.0448344,-0.0270005,0.377234,414.474,-1158.03,440.732
976,0,-0.0259872,-0.0557365,0.417355,413.479,-1160.46,440.257
977,0,-0.0237273,-0.045743,0.444447,412.277,-1162.92,439.944
978,0,-0.0175327,-0.0462114,0.468684,411.076,-1165.35,439.596
979,0,-0.0335432,-0.0247295,0.495177,409.933,-1167.92,439.552
980,0,-0.015077,-0.0393226,0.514091,408.609,-1170.23,439.147
981,0,-0.0294959,-0.0280032,0.533625,407.43,-1172.78,439.022
982,0,0.00174524,-0.0246464,0.553362,406.087,-1174.98,438.616
983,0,-0.0150552,-0.029024,0.570215,404.937,-1177.49,438.625
984,0,0.00293516,-0.0324111,0.587646,403.612,-1179.8,438.257
985,0,-0.0157199,-0.0258811,0.604646,402.373,-1182.34,438.148
986,0,0.000450696,-0.0319683,0.618235,400.965,-1184.66,437.882
987,0,-0.000248008,-0.0323346,0.629452,399.688,-1187.1,437.778
988,0,-8.95159e-05,-0.0298695,0.639657,398.306,-1189.43,437.526
989,0,0.0113343,-0.0268308,0.650124,397.016,-1191.76,437.368
990,0,0.00321123,-0.0280989,0.663567,395.675,-1194.25,437.27
991,0,0.0100451,-0.0318004,0.675316,394.263,-1196.62,437.018
992,0,0.000140039,-0.0329422,0.683944,393.009,-1199.17,436.981
993,0,-0.000316689,-0.0332191,0.689592,391.663,-1201.51,436.99
994,0,0.00600111,-0.0417745,0.696972,390.272,-1203.97,436.649
995,0,0.00191662,-0.032272,0.70539,388.887,-1206.55,436.683
996,0,0.0122854,-0.0317101,0.711303,387.395,-1208.9,436.531
997,0,0.0126297,-0.0431905,0.713996,386.063,-1211.28,436.393
998,0,0.00101602,-0.0339847,0.721451,384.718,-1213.98,436.523
999,0,0.0195482,-0.0432047,0.720871,383.283,-1216.44,436.396
1000,0,0.00361926,-0.044229,0.730277,381.901,-1219.08,436.285
1001,0,0.0185195,-0.0340838,0.736467,380.379,-1221.52,436.211
1002,0,0.00354886,-0.0365846,0.740658,378.973,-1224.2,436.277
1003,0,0.000492032,-0.0419802,0.742417,377.598,-1226.83,436.236
1004,0,0.00460924,-0.0334586,0.746648,376.079,-1229.32,436.183
1005,0,0.00627317,-0.0364606,0.749789,374.609,-1231.98,436.238
1006,0,-0.0142663,-0.0392556,0.759632,373.399,-1234.73,436.255
1007,0,-0.01407,-0.0322912,0.759339,371.83,-1237.3,436.274
1008,0,-0.0108954,-0.0357763,0.758837,370.32,-1239.88,436.304
1009,0,-0.0180552,-0.0367976,0.760483,368.855,-1242.63,436.266
1010,0,-0.00193673,-0.0356545,0.763942,367.285,-1245.13,436.193
1011,0,-0.000798893,-0.0308231,0.7624,365.776,-1247.83,436.372
1012,0,-0.0187823,-0.0349059,0.765107,364.363,-1250.62,436.487
1013,0,-0.01058,-0.0360444,0.764174,362.791,-1253.34,436.667
1014,0,-0.0132191,-0.0260913,0.765931,361.286,-1256.01,436.806
1015,0,-0.0193364,-0.0237865,0.766851,359.773,-1258.69,436.879
1016,0,-0.00494294,-0.0262448,0.764394,358.11,-1261.26,436.909
1017,0,-0.0216217,-0.0208712,0.768814,356.624,-1264.08,437.29
1018,0,-0.0178975,-0.0230446,0.766138,354.986,-1266.65,437.452
1019,0,-0.0236651,-0.0189328,0.767591,353.469,-1269.38,437.775
1020,0,-0.00190471,-0.0232132,0.758937,351.632,-1271.84,437.705
1021,0,-0.010224,-0.0151478,0.769611,350.306,-1274.68,438.219
1022,0,-0.0202751,-0.0161842,0.761537,348.672,-1277.32,438.531
1023,0,-0.00905954,-0.0211165,0.760311,347.044,-1279.91,438.676
1024,0,-0.0340063,-0.0194234,0.771352,345.704,-1282.7,439.37
1025,0,-0.0306603,-0.0201903,0.772884,344.116,-1285.25,439.752
1026,0,-0.0349386,-0.0160393,0.76952,342.522,-1287.91,440.242
1027,0,-0.027804,-0.0250167,0.769224,341.017,-1290.46,440.46
1028,0,-0.0465725,-0.0227727,0.768143,339.467,-1293.12,441.054
1029,0,-0.0366962,-0.0140725,0.768749,337.83,-1295.6,441.584
1030,0,-0.0406469,-0.0116379,0.770194,336.26,-1298.12,442.148
1031,0,-0.0224944,-0.0169548,0.76867,334.673,-1300.49,442.567
1032,0,-0.0338467,-0.0156407,0.765454,333.206,-1303.06,443.26
1033,0,-0.0443295,-0.0246027,0.766075,331.611,-1305.57,443.624
1034,0,-0.0450678,-0.0197366,0.769498,330.029,-1308.09,444.152
1035,0,-0.0305753,-0.0248418,0.764757,328.298,-1310.36,444.583
1036,0,-0.0388874,-0.0223272,0.762983,326.816,-1312.85,445.27
1037,0,-0.0294931,-0.0242086,0.762344,325.201,-1315.16,445.754
1038,0,-0.038933,-0.0139406,0.764198,323.632,-1317.59,446.366
1039,0,-0.0355367,-0.0150261,0.76389,321.918,-1319.96,446.852
1040,0,-0.0414456,-0.0321774,0.762943,320.443,-1322.4,447.166
1041,0,-0.0384182,-0.0230642,0.762313,318.725,-1324.7,447.755
1042,0,-0.0233027,-0.026335,0.756718,317.097,-1326.88,448.11
1043,0,-0.0244888,-0.0253958,0.760766,315.381,-1329.17,448.565
1044,0,-0.035516,-0.0234083,0.759967,313.796,-1331.54,449.117
1045,0,-0.037743,-0.0258838,0.757514,312.171,-1333.81,449.391
1046,0,-0.0327953,-0.0253964,0.755951,310.462,-1336.06,449.854
1047,0,-0.0340828,-0.0302761,0.752595,308.822,-1338.32,449.943
1048,0,-0.0300487,-0.0372302,0.756383,307.129,-1340.54,450.246
1049,0,-0.0330584,-0.0268722,0.750622,305.546,-1342.76,450.749
1050,0,-0.0321363,-0.0234886,0.753522,303.779,-1345.02,451.004
1051,0,-0.0231809,-0.0300865,0.753624,302.173,-1347.25,451.241
1052,0,-0.024227,-0.0270048,0.750722,300.469,-1349.46,451.524
1053,0,-0.0172922,-0.0293614,0.751618,298.728,-1351.67,451.588
1054,0,-0.0238064,-0.0363299,0.748935,297.006,-1353.92,451.654
1055,0,-0.0219905,-0.0384541,0.746599,295.349,-1356.11,451.78
1056,0,0.00585342,-0.033259,0.737743,293.253,-1358.14,451.602
1057,0,-0.00867626,-0.0307665,0.737988,291.557,-1360.43,451.829
1058,0,0.00374205,-0.032867,0.737252,289.844,-1362.57,451.77
1059,0,-0.0127844,-0.0407339,0.741715,288.142,-1364.91,451.641
1060,0,-0.00226728,-0.0384579,0.734646,286.289,-1367.05,451.494
1061,0,-0.00806734,-0.0276355,0.735314,284.611,-1369.34,451.573
1062,0,0.00279084,-0.0263747,0.731195,282.726,-1371.55,451.264
1063,0,-0.0197776,-0.0286796,0.744335,281.4,-1373.93,451.313
1064,0,-0.0225804,-0.0378786,0.747075,279.718,-1376.29,451.048
1065,0,0.00487668,-0.0243049,0.731032,277.534,-1378.39,450.556
1066,0,-0.00320943,-0.025258,0.735979,275.907,-1380.79,450.347
1067,0,0.00982383,-0.0239212,0.727675,274.034,-1383,449.975
1068,0,0.00602497,-0.0214265,0.719382,272.196,-1385.14,449.821
1069,0,0.0114496,-0.00799645,0.730652,270.325,-1387.48,449.521
1070,0,0.0297498,-0.0224835,0.722432,268.487,-1389.67,448.824
1071,0,0.0102273,-0.030807,0.733419,266.813,-1392.11,448.529
1072,0,0.0267595,-0.0188434,0.740403,264.713,-1394.35,447.884
1073,0,0.00747817,-0.0253875,0.751273,263.188,-1396.83,447.564
1074,0,0.00943823,-0.0186471,0.759331,261.369,-1399.22,447.145
1075,0,-0.00235864,-0.033894,0.785398,259.949,-1401.78,446.642
1076,0,0.000980256,-0.0341828,0.798105,258.07,-1404.2,446.034
1077,0,-0.0043049,-0.0380858,0.815772,256.503,-1406.67,445.559
1078,0,-0.00619952,-0.0314121,0.826353,254.546,-1409.14,444.93
1079,0,-0.000701594,-0.0332715,0.835381,252.72,-1411.57,444.348
1080,0,-0.00428436,-0.037107,0.862541,251.24,-1414.07,443.88
1081,0,-0.000490159,-0.0367672,0.874176,249.266,-1416.54,443.209
1082,0,0.00203596,-0.0390164,0.883413,247.592,-1419.01,442.715
1083,0,-0.00362117,-0.0340041,0.89891,245.668,-1421.62,442.062
1084,0,-0.00143079,-0.0420291,0.911887,243.913,-1424.24,441.492
1085,0,0.00959191,-0.0367047,0.919865,241.837,-1426.6,440.749
1086,0,-0.00273394,-0.0303472,0.929503,240.066,-1429.3,440.388
1087,0,-0.00212643,-0.0446676,0.935717,238.238,-1431.65,439.879
1088,0,-0.00751323,-0.0262347,0.954242,236.305,-1434.41,439.51
1089,0,-0.00253314,-0.0283877,0.95599,234.486,-1437.23,438.966
1090,0,-0.0201087,-0.0403302,0.970223,232.762,-1439.69,438.539
1091,0,-0.0123999,-0.0341737,0.977055,230.835,-1442.29,438.111
1092,0,-0.00974275,-0.0368208,0.986622,228.93,-1444.78,437.814
1093,0,-0.0152739,-0.0408292,0.99824,227.118,-1447.43,437.376
1094,0,-0.0123933,-0.0294631,1.00494,225.164,-1450.11,437.146
1095,0,-0.013197,-0.0332561,1.00956,223.31,-1452.66,436.908
1096,0,-0.0166758,-0.0320237,1.01625,221.459,-1455.41,436.58
1097,0,-0.00746423,-0.0353967,1.02053,219.687,-1458.06,436.363
1098,0,-0.00563706,-0.0255965,1.02494,217.564,-1460.48,436.27
1099,0,-0.00956637,-0.041811,1.02828,215.742,-1463.29,435.975
1100,0,-0.00896287,-0.0407447,1.03773,213.863,-1465.91,435.813
1101,0,-0.0193213,-0.0266027,1.0553,211.97,-1468.71,435.672
1102,0,-0.0124982,-0.0307662,1.04935,210.029,-1471.29,435.641
1103,0,-0.0125733,-0.0313823,1.05473,208.143,-1473.92,435.471
1104,0,-0.021338,-0.0334429,1.07199,206.161,-1476.74,435.306
1105,0,-0.0110992,-0.0119679,1.072,204.161,-1479.35,435.438
1106,0,-0.0149832,-0.0307451,1.07378,202.344,-1482,435.308
1107,0,-0.0165814,-0.0364925,1.07967,200.301,-1484.59,435.258
1108,0,-0.0224251,-0.0236273,1.0931,198.485,-1487.45,435.152
1109,0,-0.0154139,-0.046674,1.09949,196.431,-1489.98,435.089
1110,0,-0.0290915,-0.0382228,1.11948,194.61,-1492.86,435.072
1111,0,-0.0145593,-0.0401121,1.11954,192.61,-1495.58,435.106
1112,0,-0.0242877,-0.0324944,1.13194,190.399,-1498.11,434.992
1113,0,-0.0203667,-0.0363017,1.15113,188.549,-1501,435.084
1114,0,-0.0108701,-0.0399081,1.15111,186.307,-1503.3,434.96
1115,0,-0.0119629,-0.027851,1.1756,184.129,-1506.13,434.964
1116,0,-0.0166175,-0.0395639,1.18822,182.417,-1509,435.167
1117,0,-0.0284856,-0.0550532,1.19839,180.338,-1511.56,435.053
1118,0,-0.0176988,-0.0162108,1.22171,178.092,-1514.24,435.324
1119,0,-0.0258815,-0.0282556,1.23523,175.99,-1516.88,435.252
1120,0,-0.0319462,-0.0242182,1.25294,173.811,-1519.59,435.333
1121,0,-0.0199838,-0.0164775,1.27831,171.573,-1522.38,435.428
1122,0,-0.0253216,-0.0216656,1.29713,169.555,-1524.96,435.479
1123,0,-0.0237329,-0.023745,1.3125,167.371,-1527.7,435.619
1124,0,-0.00781547,-0.0170458,1.32802,165.18,-1530.45,435.582
1125,0,-0.0165281,-0.0271104,1.36226,163.275,-1533,435.704
1126,0,-0.0212142,-0.0211786,1.37852,161.366,-1535.86,436.073
